labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,funding_duration_days,funding_per_relationship,milestone_velocity,total_round_types,funding_total_usd_log,category_code_freq,state_code_freq
1,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1,281,800666.6666666666,0.5411401823642414,2,16.301250277320108,0.1657638136511376,0.020585048754062838
1,3.7562,3.7562,0.0,8.674,2,1,22000000,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,0,7333333.333333333,0.3101095720487906,1,16.906553056777135,0.08559046587215602,0.08992416034669556
0,8.4493,8.4493,0.0,0.0,1,1,42700000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,21350000.0,0.0,1,17.569709501618057,0.03683640303358613,0.5287107258938245
1,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1,517,13333333.333333334,0.1998920582885242,2,18.197537205138154,0.1657638136511376,0.5287107258938245
1,1.1589,1.1589,0.0,2.9616,3,1,205000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,0,51250.0,0.757269789983845,1,12.230770136157428,0.1560130010834236,0.5287107258938245
1,1.7644,1.7644,0.0,3.0849,5,1,3750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,625000.0,0.48960806874097285,1,15.137266664613225,0.020585048754062838,0.11484290357529794
0,0.0,0.6411,1.5836,3.0685,11,2,41000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,234,3416666.6666666665,0.4915816640039326,2,17.529082649058825,0.011917659804983749,0.5287107258938245
1,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,1,222,2000000.0,0.5328502158043374,1,18.1462439114085,0.056338028169014086,0.5287107258938245
1,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1004,2000000.0,0.32031775521317146,2,16.811242881518265,0.0790899241603467,0.08992416034669556
1,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,936,779681.6666666666,0.7640003056001222,2,16.051547752373384,0.020585048754062838,0.5287107258938245
0,0.0,0.0,0.0,0.0,6,1,100000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,14285.714285714286,2.0,1,11.51293546492023,0.06717226435536294,0.11484290357529794
1,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,1,943,1360000.0,0.34928396786587496,2,16.42558042423569,0.1657638136511376,0.011917659804983749
1,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,150000.0,0.7978139896683089,1,14.914123179965662,0.06717226435536294,0.5287107258938245
0,1.874,6.4767,0.0,0.0,4,5,21138876,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.0,1,1680,4227775.2,0.0,3,16.866624414951822,0.06717226435536294,0.5287107258938245
1,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5.75,1,215,167500.0,0.8866296252512117,2,14.667796386301658,0.0790899241603467,0.08992416034669556
0,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,500000.0,0.9246417013407303,1,15.201805169084134,0.1560130010834236,0.5287107258938245
0,3.811,5.1781,1.7507,3.589,2,2,17000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,499,5666666.666666667,0.43582479843103067,2,16.648723960844016,0.1657638136511376,0.5287107258938245
1,1.8,1.8,1.9151,1.9151,8,1,1100000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,0,122222.22222222222,0.3430414050975953,1,13.910821646859095,0.1560130010834236,0.11484290357529794
1,0.0,0.8493,0.9014,0.9014,3,4,59700,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,397,14925.0,0.5259282633848743,1,10.997104049659168,0.1657638136511376,0.0021668472372697724
1,0.0,0.0,2.9726,3.7041,12,1,2350000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,180769.23076923078,0.637741544610021,1,14.669926311652166,0.0790899241603467,0.5287107258938245
0,1.8822,1.8822,1.0,1.0,2,1,10000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,3333333.3333333335,0.5,1,16.118095750958314,0.1657638136511376,0.014084507042253521
0,0.6767,1.4493,0.0,0.0,2,2,21189,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,282,7063.0,1.0,2,9.961284651262345,0.08559046587215602,0.5287107258938245
1,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,987,3500000.0,0.21687504744141664,3,17.147715103853763,0.1657638136511376,0.08992416034669556
0,3.3315,3.3315,0.0,0.0,0,1,9500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,9500000.0,0.0,1,16.066802461833923,0.1657638136511376,0.5287107258938245
1,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7.6667,1,1392,11600000.0,0.3072385400024579,3,18.058275139672464,0.03791982665222102,0.5287107258938245
1,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,1363,1958333.3333333333,0.24284812278401088,3,16.97251102166758,0.08559046587215602,0.014084507042253521
1,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,0,1857142.857142857,0.1289756751876596,1,16.380459992348886,0.1657638136511376,0.007583965330444204
1,1.5616,3.1562,3.0,3.4959,8,2,21750000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.0,1,582,2416666.6666666665,0.4448497519962633,2,16.89512436147598,0.056338028169014086,0.11484290357529794
0,5.1644,5.1644,0.0,0.0,0,1,5750000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,0,5750000.0,0.0,1,15.564710586686562,0.027085590465872156,0.018418201516793065
1,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,161,11700000.0,0.8608815426997245,2,16.96824662306297,0.1657638136511376,0.0021668472372697724
0,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,860000.0,0.600985616410914,1,15.274125813221904,0.06717226435536294,0.5287107258938245
1,2.2082,4.6521,0.0,0.0,1,2,20000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,892,10000000.0,1.0,2,16.811242881518265,0.020585048754062838,0.04550379198266522
1,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5,1,1871,3000000.0,0.166514028806927,1,17.747336210296442,0.03683640303358613,0.5287107258938245
1,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.6667,1,2354,9033998.0,0.24983136382941515,2,17.11511789937655,0.0790899241603467,0.08992416034669556
1,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,0,925714.2857142857,0.1998920582885242,1,15.684231222649434,0.027085590465872156,0.5287107258938245
1,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,662,3888888.888888889,0.3747423646243208,2,17.370858648025116,0.0790899241603467,0.5287107258938245
0,0.0,0.3945,0.0,0.0849,5,3,11300000,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,1,1424,1883333.3333333333,1.8434878790671951,3,16.24031337217814,0.1560130010834236,0.08992416034669556
0,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,9500.0,0.7700600646850454,1,9.852246888342531,0.027085590465872156,0.011917659804983749
1,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3.4,1,1327,2803571.4285714286,0.32073898261594713,4,18.17860919549149,0.027085590465872156,0.007583965330444204
0,0.1534,0.1534,0.0,0.0,4,1,600000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,120000.0,0.0,1,13.304686600863562,0.1560130010834236,0.11484290357529794
1,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,398,3250000.0,0.1289756751876596,2,16.380459992348886,0.03683640303358613,0.007583965330444204
0,0.0,2.8356,2.9205,4.3096,7,5,43600000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3.0,1,1035,5450000.0,0.565014313695947,4,17.590567731255042,0.013001083423618635,0.5287107258938245
1,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5.2,1,1136,3641025.641025641,0.4845117736360994,4,18.77133762260779,0.0790899241603467,0.5287107258938245
1,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,1,410,285714.28571428574,0.4402861860209136,2,14.508658238524095,0.1560130010834236,0.5287107258938245
1,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,747,5360000.0,0.14280206206177617,3,17.103912482794517,0.1657638136511376,0.04550379198266522
0,1.2904,6.388999999999999,0.0,0.0,2,6,55900000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.2,1,1861,18633333.333333332,1.0,4,17.839074956014414,0.02925243770314193,0.5287107258938245
1,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,442,733333.3333333334,0.3566757817144216,2,16.213405921671733,0.08559046587215602,0.5287107258938245
1,0.4137,2.474,3.0,3.0,19,3,31500000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.3333,1,752,1575000.0,0.25,3,17.265498135541893,0.0790899241603467,0.5287107258938245
1,3.3863,3.3863,0.0,4.4274,4,1,1500000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,300000.0,0.36850057117588536,1,14.220976332738882,0.0790899241603467,0.004333694474539545
0,0.0082,1.1479,0.0,1.2274,5,3,900000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,416,150000.0,1.3468618119780909,1,13.710151153416941,0.015167930660888408,0.11484290357529794
1,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.0,1,1800,11600000.0,0.1347854216087988,3,17.87595358575207,0.03683640303358613,0.5287107258938245
1,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6667,1,1632,2640909.090909091,0.36282495510041185,2,17.184529075685603,0.1657638136511376,0.08992416034669556
1,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,618,62500.0,0.5126364894653201,1,12.429220196836383,0.00866738894907909,0.0021668472372697724
0,3.6493,3.6493,0.0,0.0,2,1,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,0,7000000.0,0.0,1,16.860033043306743,0.1657638136511376,0.5287107258938245
1,4.1671,7.4356,0.0,0.0,25,2,35000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,1,1193,1346153.8461538462,0.0,2,17.370858648025116,0.06717226435536294,0.11484290357529794
0,0.0,0.0,0.0356,0.0356,2,1,500000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,166666.66666666666,0.9656237929702587,1,13.122365377402328,0.1560130010834236,0.5287107258938245
1,5.6110000000000015,6.474,4.0027,4.0027,3,2,30920000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,315,7730000.0,0.1998920582885242,1,17.24691381402502,0.027085590465872156,0.04550379198266522
1,2.0,8.0356,6.5863,6.5863,9,4,29288979,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,1,2203,2928897.9,0.13181656406944098,4,17.192721894025468,0.1657638136511376,0.5287107258938245
0,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,1,1558,2016666.6666666667,0.15320035542482457,3,17.001863232449228,0.1657638136511376,0.08992416034669556
1,1.0,1.0,1.2521,5.2548,4,1,1000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,200000.0,0.4796316428982541,1,13.815511557963774,0.1560130010834236,0.5287107258938245
1,1.0,3.0575,5.4192,5.4192,3,2,5550000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,751,1387500.0,0.1557826520438684,2,15.52930866590278,0.1560130010834236,0.005417118093174431
0,0.0,2.3425,0.063,1.5836,8,2,3000000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,911,333333.3333333333,1.1611704598235022,2,14.914123179965662,0.08559046587215602,0.5287107258938245
1,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,453,1021428.5714285715,0.39191095783038093,2,16.475770165160203,0.1560130010834236,0.5287107258938245
0,4.2192,4.2192,0.0,0.0,0,1,1000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,0,1000000.0,0.0,1,13.815511557963774,0.03683640303358613,0.5287107258938245
1,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,301,1375000.0,0.1093469798364169,2,16.213405921671733,0.1657638136511376,0.5287107258938245
0,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.0,0,365,250000.0,0.5918910920390648,2,14.508658238524095,0.007583965330444204,0.11484290357529794
1,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,689,277777.77777777775,0.3453157912911357,2,15.424948670398354,0.1560130010834236,0.5287107258938245
1,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,0,846153.8461538461,0.39373954129343436,1,16.213405921671733,0.0790899241603467,0.5287107258938245
1,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1,1095,705000.0,0.6835153192870935,3,16.46168542627038,0.0790899241603467,0.5287107258938245
0,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,555555.5555555555,0.30853722501619824,1,15.424948670398354,0.013001083423618635,0.5287107258938245
0,0.0,1.5808,0.0,0.0,1,2,400000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,577,200000.0,1.0,1,12.899222326086994,0.1560130010834236,0.04550379198266522
1,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,2000000.0,0.1998920582885242,1,16.118095750958314,0.03683640303358613,0.5287107258938245
0,0.8329,4.0712,2.0,2.0,3,3,11035000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,1,1182,2758750.0,0.3333333333333333,3,16.216582688293723,0.1657638136511376,0.08992416034669556
1,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,0,1270000.0,0.1622217896307832,1,16.357112630168974,0.027085590465872156,0.08992416034669556
1,2.9507,3.5562,0.0,0.0,3,2,20757182,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,221,5189295.5,1.0,1,16.84840291341313,0.03683640303358613,0.5287107258938245
1,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,1,663,4500000.0,0.08626787901792647,1,17.11134746100564,0.1657638136511376,0.5287107258938245
1,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,1250000.0,0.3867873443180939,1,16.118095750958314,0.06717226435536294,0.11484290357529794
0,4.2219,4.2219,0.0,0.0,4,1,26000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,0,5200000.0,0.0,1,17.073607134447293,0.027085590465872156,0.5287107258938245
0,2.1616,4.9562,0.0,0.0,2,2,4000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1020,1333333.3333333333,0.0,1,15.201805169084134,0.011917659804983749,0.004333694474539545
1,2.0849,3.9425,0.0,0.0,3,2,20220000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,678,5055000.0,1.0,2,16.822182821012582,0.02925243770314193,0.5287107258938245
1,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,1,0,1250000.0,0.29731229683659716,1,16.118095750958314,0.056338028169014086,0.11484290357529794
0,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,765,816666.6666666666,0.5815193161332842,2,15.810211007243431,0.056338028169014086,0.11484290357529794
0,0.7671,0.7671,0.0,0.0,1,1,50000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,25000.0,1.0,1,10.819798284210286,0.011917659804983749,0.5287107258938245
0,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,0,166666.66666666666,0.7453971724600591,1,13.815511557963774,0.00866738894907909,0.11484290357529794
0,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.0,1,1183,2647058.8235294116,0.22208650269279887,3,17.622173069956816,0.020585048754062838,0.5287107258938245
0,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,1689,3043478.2608695654,0.6899787486545415,4,18.064005814299346,0.0790899241603467,0.5287107258938245
0,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1,0,125000.0,0.8659508139937652,1,13.122365377402328,0.027085590465872156,0.04550379198266522
0,0.0849,1.3342,0.0,0.0,6,2,500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,456,71428.57142857143,0.0,0,13.122365377402328,0.1657638136511376,0.5287107258938245
1,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,1,933,14666666.666666666,0.22229137954030145,3,17.599700214609808,0.03791982665222102,0.04550379198266522
0,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,4200000.0,0.14623303696771175,1,16.860033043306743,0.03791982665222102,0.020585048754062838
1,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,156,1461538.4615384615,0.6239276243955701,2,16.759949589762293,0.056338028169014086,0.5287107258938245
0,1.4247,4.5397,0.0,0.0,0,3,18700000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,1137,18700000.0,0.0,2,16.74403413530075,0.03791982665222102,0.5287107258938245
1,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,0,1428571.4285714286,0.631492532600802,1,16.118095750958314,0.1657638136511376,0.5287107258938245
0,0.4192,0.4192,0.0,0.0,5,3,5900000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,983333.3333333334,0.0,1,15.59046307836746,0.1657638136511376,0.0065005417118093175
1,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,1,301,2000000.0,0.2694727765127528,2,17.147715103853763,0.011917659804983749,0.08992416034669556
0,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,1,1604,4050000.0,0.3707479840578367,4,17.00598694946304,0.1657638136511376,0.0021668472372697724
1,0.4137,5.3370000000000015,5.5205,7.189,21,4,32006000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,1797,1454818.1818181819,0.36634509708145074,4,17.281433974432215,0.08559046587215602,0.5287107258938245
1,3.0877,3.0877,1.0,1.0,4,1,13400000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,0,2680000.0,0.5,1,16.410765339548004,0.027085590465872156,0.5287107258938245
1,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,359,494736.84210526315,0.36330608537693004,3,16.056220353623207,0.0790899241603467,0.5287107258938245
1,1.0849,7.937,3.0,7.4301,10,6,15324624,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1,2501,1393147.6363636365,0.3558676646777619,4,16.544971569666604,0.0790899241603467,0.020585048754062838
1,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,0,500000.0,0.3878825491641131,0,14.508658238524095,0.1560130010834236,0.04550379198266522
1,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,1,1188,640000.0,0.6372775503050966,3,16.588099342704055,0.1560130010834236,0.5287107258938245
0,3.9205,6.7342,0.0,0.0,3,3,44000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,1027,11000000.0,0.0,3,17.599700214609808,0.007583965330444204,0.005417118093174431
0,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,235,391666.6666666667,0.5721151095600435,1,13.976779556623864,0.1657638136511376,0.018418201516793065
1,6.8329,10.2712,13.011,13.011,22,2,9000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1,1255,391304.347826087,0.07137249304118193,0,16.012735246411598,0.03683640303358613,0.5287107258938245
1,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1841,3515000.0,0.09994503023337165,3,17.37513520467045,0.1560130010834236,0.5287107258938245
1,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,1585,2400000.0,0.2997961386257345,3,16.300417291085605,0.1657638136511376,0.08992416034669556
1,5.662999999999999,5.662999999999999,5.0027,5.0027,4,1,30000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,1,0,6000000.0,0.166591700401486,1,17.216707972959764,0.03683640303358613,0.5287107258938245
1,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,0,1333333.3333333333,0.12236008124709397,1,15.894952224644102,0.020585048754062838,0.5287107258938245
1,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,585714.2857142857,0.7194417132305331,1,15.226497775576945,0.06717226435536294,0.5287107258938245
